,track_id,track_name,artist_name,album_name,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
122,3ElGRG3DqSzzkh1b2wnbzf,We Could Be Together,"Gabry Ponte, LUM!X, Daddy DJ",We Could Be Together (feat. Daddy DJ),2022-06-03,149642,67,0.706,0.778,10,-4.491,1,0.0606,0.198,1.06e-05,0.0778,0.376,125.893
123,5icMDE5yywa4EATnjJV864,In Bloom,"Kløn, Becko",In Bloom,2023-03-17,151000,35,0.496,0.616,10,-8.425,0,0.041,0.0155,0.000105,0.311,0.258,140.086
124,2Y9VShrN7eDx8BXzDXI4fZ,Bang Your Head - Naeleck & KATFYR Remix,"Fukkk Offf, Naeleck, KATFYR",Gaming Music 2020,2020-04-15,180923,44,0.679,0.968,2,-1.79,1,0.0744,0.012,0.728,0.0529,0.211,130.02
125,39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,"Alok, Zeeba, Bruno Martini",Hear Me Now (feat. Zeeba),2016-10-21,194840,73,0.778,0.463,11,-7.603,1,0.0389,0.546,0.00289,0.0731,0.496,121.999
126,6pc5ZXSxBlLkXV70WSAMeB,I'm Awake,"Bombs Away, Karra",I'm Awake,2022-11-25,179032,43,0.61,0.928,2,-4.063,0,0.0926,0.00202,5.39e-05,0.649,0.168,124.049
127,1moFkZDqcjQNeXtyoanLHv,Blah Blah Blah,Armin van Buuren,Balance,2019-10-25,183518,65,0.381,0.963,5,-3.911,0,0.0678,0.00892,0.00382,0.294,0.165,138.0
128,4OgwXdylh75fHfwUzJTUqg,Rockstar,"Ilkay Sencan, Dynoro",Rockstar,2019-06-21,212280,65,0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012
129,5bKiQkhT5BPNwJ6YiIfhGa,Like That,"D-Sides, Erick T",Like That,2022-11-04,159999,37,0.723,0.956,7,-7.416,1,0.062,0.00403,0.813,0.471,0.596,126.0
130,07QIetdCyAEox3Q5qqJT43,Woke Up in Love,"Kygo, Gryffin, Calum Scott",Thrill Of The Chase,2022-11-11,216880,60,0.649,0.586,2,-5.998,1,0.0385,0.234,0.0,0.0936,0.178,106.031
131,1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,2024-06-07,177598,82,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992
132,5rzHkSHRyZUdQcCX6noFDB,SMACK TALK,"ISOxo, Knock2, RL Grime, ISOKNOCK",SMACK TALK,2024-06-28,240000,53,0.46,0.959,10,-2.096,1,0.096,0.00688,0.956,0.12,0.183,140.071
133,46N3FCKFABRjNoNBVq4osr,girl$,Dom Dolla,girl$,2024-06-07,209552,72,0.755,0.945,0,-5.695,1,0.0533,0.00961,0.195,0.862,0.797,133.987
134,2pvQCbUnXHOpAcJOkgAYmZ,Resonate (feat. Julia Church),"John Summit, Kaskade, Julia Church",Resonate (feat. Julia Church),2024-06-21,241846,64,0.604,0.872,7,-6.855,1,0.133,0.0486,0.000343,0.106,0.0587,129.953
136,2OnSedqUAqhCLZhCR4gjMw,Music is Better,RÜFÜS DU SOL,Music is Better,2024-06-21,236098,68,0.6,0.786,4,-6.392,0,0.0329,0.00394,0.0533,0.674,0.379,121.97
137,1q22aC4uN1ScliKRzoB0OV,Holy Moly (feat. Ty Dolla $ign),"Channel Tres, Ty Dolla $ign",Head Rush,2024-06-28,141760,48,0.838,0.523,8,-8.994,1,0.0633,0.142,0.0322,0.16,0.423,108.99
138,29OFLlrrfKIEVwbVMTjBYe,Push,"Skrillex, Hamdi, TAICHU, OFFAIAH, contra",Push,2024-05-24,185244,68,0.751,0.864,7,-2.85,1,0.125,0.019,0.0,0.0557,0.586,140.078
139,5KW4qNLjWeh7rMbxCfg89N,Without You (with HAYLA),"Kygo, HAYLA",Without You (with HAYLA),2024-05-31,263879,71,0.269,0.681,9,-5.51,0,0.0473,0.0336,0.0,0.0927,0.0674,85.365
140,29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On",Disclosure,"She’s Gone, Dance On",2024-05-29,226773,77,0.534,0.943,1,-4.812,0,0.0496,0.000215,0.794,0.0929,0.375,134.004
141,561pBFcFL2Pwb9HPO9tU8J,places to be,"Fred again.., Anderson .Paak, CHIKA",places to be,2024-05-31,226677,79,0.548,0.878,10,-5.154,1,0.0598,0.0253,0.000934,0.0909,0.826,174.043
142,52r4FYDc8x1DlWt6x2vuiT,BLOW (WHITE GIRL IN TOWN) [feat. Kilo Ali],"Sosa UK, Kilo Ali",BLOW (WHITE GIRL IN TOWN) [feat. Kilo Ali],2024-06-14,145454,62,0.884,0.764,3,-6.927,0,0.076,0.0482,0.00123,0.106,0.808,132.021
143,70u4z4wltq4ANdu7EszBXX,Bittersweet,"LP Giobbi, Portugal. The Man",Bittersweet,2024-06-26,298425,49,0.649,0.87,7,-5.645,1,0.0418,0.0243,0.0675,0.377,0.799,128.0
144,3Du9k9oZz7DJCMZviju2lD,HEAT,"Tove Lo, SG Lewis",HEAT,2024-06-14,217529,72,0.702,0.945,2,-3.997,1,0.0394,0.00695,0.613,0.352,0.427,125.001
145,5XWwqKNVlQO07sdngDh8iL,Girls,"TSHA, Rose Gray",Girls,2024-06-17,205897,51,0.613,0.762,0,-5.598,1,0.032,0.000508,0.00331,0.119,0.629,127.996
146,22hOKPKTAegLoLJKM33K4a,Last Night - Anyma x Layton Giordani Remix,"Loofy, Anyma, Layton Giordani",Last Night (Anyma x Layton Giordani Remix),2024-05-17,256743,66,0.867,0.681,1,-5.702,0,0.051,0.0858,0.304,0.0822,0.0789,129.001
147,08APpCYHGsbJ2N9jhRgLQY,Chase It (Mmm Da Da Da),Bebe Rexha,Chase It (Mmm Da Da Da),2024-05-17,154639,71,0.75,0.725,0,-7.055,0,0.0493,0.0281,0.00322,0.0864,0.276,131.976
148,1kOg8OXkYhsoaCuDppNyxF,Back To One,Peggy Gou,I Hear You,2024-06-07,298469,64,0.8,0.823,9,-5.571,0,0.123,0.0109,0.0527,0.0568,0.917,126.036
149,5ZUIPLoTLJZrPQh2kFZEUM,Addicted,"Zerb, The Chainsmokers, Ink",Addicted,2024-03-29,152250,83,0.771,0.741,5,-7.132,0,0.0374,0.0245,0.000163,0.111,0.19,120.064
150,6MRUQNjaUud1TiFBRV8HNq,Tell Me What You Want,"Oden & Fatzo, Poppy Baskcomb",Tell Me What You Want,2024-06-14,160314,59,0.765,0.811,1,-6.586,1,0.0482,0.00422,0.0,0.0699,0.766,127.925
151,1biKqdOsiIo2JekJ8UPX1x,How You Move - Edit,Charlotte de Witte,How You Move,2024-06-20,169614,52,0.704,0.994,7,-6.851,1,0.0671,0.105,0.834,0.113,0.287,137.977
152,4hGLX2kT2Ayrw0Uh2oQp0J,6 In the Morning (feat. Nate Dogg),"Flex (UK), Nate Dogg",6 In the Morning (feat. Nate Dogg),2024-05-17,168000,71,0.793,0.658,5,-9.306,0,0.0619,0.00323,0.911,0.0818,0.393,131.985
153,5EqfKJSbG8yQBicX9YRMKu,LOOKING FOR JOY,Kaleena Zanders,LOOKING FOR JOY,2024-06-14,168750,51,0.649,0.893,3,-4.249,1,0.13,0.0209,4.38e-06,0.105,0.502,127.989
154,5sjvmFMLPjBXDd2XDr9JIm,My City,"Tiësto, Prophecy",My City,2024-05-15,151874,58,0.668,0.943,2,-3.375,1,0.0498,0.00169,0.548,0.13,0.195,128.011
156,3aQ9MHkMeL7Yu7jpyF62xn,Neverender,"Justice, Tame Impala",Hyperdrama,2024-04-26,266493,73,0.563,0.44,6,-10.01,0,0.0608,0.0258,7.62e-06,0.227,0.417,116.988
157,4r7e8yV4Xem3iC4hkkI4Hn,Drip Sweat (feat. Channel Tres),"KAYTRANADA, Channel Tres",Drip Sweat (feat. Channel Tres),2024-06-04,147707,55,0.786,0.838,1,-9.549,1,0.159,0.00145,0.00387,0.0608,0.364,117.014
158,6q36Cqt2d3O5jqrQR9uXCp,Summertime Blues (feat. Nathan Nicholson),"Chris Lake, Sammy Virji, Nathan Nicholson",Summertime Blues (feat. Nathan Nicholson),2024-04-26,251201,68,0.723,0.875,1,-5.052,0,0.0605,0.259,0.0283,0.224,0.496,130.015
159,1gejz5ROvJBUb6WJzkMAcc,Fortnight (feat. Post Malone) - BLOND:ISH Remix,"Taylor Swift, Post Malone, BLOND:ISH",Fortnight (feat. Post Malone) [BLOND:ISH Remix],2024-05-22,216979,72,0.766,0.699,11,-7.118,1,0.0469,0.0117,0.00241,0.082,0.465,126.99
160,3CqaTHbiU2nBy3Ar9RnDHN,Baddy On The Floor,"Jamie xx, Honey Dijon",Baddy On The Floor,2024-04-15,222315,68,0.652,0.877,6,-6.281,0,0.0339,0.00307,0.699,0.186,0.562,124.024
161,1bJRd2ey6ER7neSxZwYdAG,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),2024-03-22,138246,73,0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002
162,19s4YWDwmyYOLWiAqTB4EX,DANCE THROUGH THE NIGHT (with Norma Jean Martine),"Gryffin, Whethan, Norma Jean Martine",DANCE THROUGH THE NIGHT (with Norma Jean Martine),2024-06-28,187000,50,0.647,0.789,0,-4.404,0,0.0734,0.0598,3.46e-06,0.34,0.67,126.087
163,2VpKBfkqAZr1iAwwg8AGDO,Right Here,Becky Hill,Right Here,2024-05-01,179015,64,0.488,0.936,11,-0.714,1,0.0452,0.011,2.31e-06,0.0798,0.325,174.749
164,5vASuVQkngtFoCOczem52V,On Again,Mau P,On Again,2024-04-30,228000,64,0.61,0.951,0,-4.659,0,0.0665,0.00482,0.0109,0.149,0.304,129.976
165,3Kwj07sN1wdzlRNMU8rNX0,How You Feel (Ft. Leven Kali),"ANOTR, Erik Bandt, Leven Kali",How You Feel (Ft. Leven Kali),2024-04-19,196853,72,0.71,0.665,6,-7.103,0,0.0362,0.191,0.0111,0.1,0.487,127.997
166,1xIhiVVntsudPMTRFoODyo,Honey Boy (feat. Nile Rodgers & Shenseea),"Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea",Honey Boy (feat. Nile Rodgers & Shenseea),2024-05-03,227283,48,0.723,0.801,5,-5.468,0,0.0554,0.0104,0.000106,0.0819,0.928,119.987
167,33oyHkoS7H92RWsecOKn6u,Set My Heart On Fire (I'm Alive x And The Beat Goes On),"Majestic, The Jammin Kid, Céline Dion",Set My Heart On Fire (I'm Alive x And The Beat Goes On),2024-05-03,179016,73,0.551,0.873,0,-5.157,0,0.218,0.0347,6.45e-06,0.0997,0.583,119.988
168,5MvfAqLuOzuJ46quLvHhwn,Planet Blue,"Carlita, Cleo Simone",Planet Blue,2024-06-13,175414,49,0.622,0.868,6,-6.521,0,0.0367,0.0544,0.86,0.114,0.394,129.0
169,5YO44oPkpH4zeinnihUpIR,Throw Some Ass,Sofi Tukker,Throw Some Ass,2024-05-03,182423,67,0.823,0.664,3,-4.678,0,0.0579,0.0429,0.00162,0.0489,0.575,131.023
170,2CbuQYjqutizzJraX3ILZY,Ride Or Die,Aluna,Ride Or Die,2024-05-03,168199,50,0.694,0.785,10,-6.383,1,0.11,0.315,0.000428,0.167,0.395,132.012
171,5JqTe36RFGJ1wdYBma0cZ7,Mountains,"Jonas Blue, Galantis, Zoe Wees",Mountains,2024-05-10,178619,67,0.613,0.869,11,-4.678,1,0.0353,0.181,7.14e-06,0.12,0.518,126.102
172,48lxT5qJF0yYyf2z4wB4xW,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,2024-03-29,144846,88,0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019
173,7leW1Dmvs9A4oDh9i5Qwpz,These Words,"Badger, Natasha Bedingfield",These Words,2024-04-05,136580,82,0.595,0.989,5,-2.695,1,0.0736,0.017,0.0,0.321,0.223,129.989
174,62gzfhHi2supfHWfi6iHbA,Weak,"Vintage Culture, Maverick Sabre, Tom Breu",Weak,2024-01-19,202560,70,0.829,0.682,10,-8.029,0,0.0702,0.0472,0.00848,0.091,0.451,123.034
175,1dcK8O2qEq7E34o4ImQEco,In My Bones,"Lost Frequencies, David Kushner",In My Bones,2024-04-19,156126,73,0.657,0.773,6,-5.985,0,0.0391,0.0782,3.57e-05,0.25,0.324,128.013
176,5OFVzqSeFxGpvDGyHvVeLj,It's Not Right But It's Okay,Mr. Belt & Wezol,It's Not Right But It's Okay,2024-02-23,152304,82,0.755,0.86,5,-4.811,0,0.0523,0.0144,7.47e-06,0.344,0.618,128.004
177,5698qx5K7VmYzeJ6O4WR7v,Mind Still (feat. blythe),"Sonny Fodera, blythe",Mind Still (feat. blythe),2024-04-05,156498,69,0.674,0.723,4,-6.678,0,0.0362,0.0482,0.0164,0.195,0.292,134.943
178,7pTC4natqyNBB0EBtdDeYi,MAGIC (feat. babyidontlikeyou),"Gryffin, babyidontlikeyou",MAGIC,2024-04-24,202746,60,0.589,0.881,6,-5.23,0,0.049,0.00827,0.00277,0.348,0.34,137.012
179,4ZlcezbAuIfO400BvhlvtD,SONG REQUEST,Ray Volpe,SONG REQUEST,2024-05-31,204923,60,0.614,0.983,6,-2.133,0,0.0729,0.00235,0.327,0.69,0.266,130.018
181,0iB5f04XdJ2tcfhoVkeLV8,LET'S GET FKD UP,"Alok, Mondello'G, CERES, Tribbs",LET'S GET FKD UP (feat. Tribbs),2023-11-17,121500,80,0.65,0.946,10,-5.454,1,0.0421,0.00191,0.127,0.149,0.425,160.027
182,2wCgQVCF0jhDWiNTFjti7b,A Little Closer,Diffrent,A Little Closer,2024-05-10,175208,68,0.633,0.842,7,-5.976,0,0.0341,0.0362,0.666,0.149,0.572,145.015
183,6ztI9zfPNMhocBJcXbeEqt,Honey,Caribou,Honey,2024-04-08,262827,50,0.804,0.831,0,-5.855,1,0.154,0.00617,0.836,0.0256,0.397,135.994
184,3iHrGCUXfZ4BoOy615Ydbk,Kimbara,Barry Can't Swim,Kimbara,2024-04-30,189816,66,0.62,0.869,4,-5.566,0,0.0486,0.00183,0.488,0.296,0.845,125.031
185,5c4gtyaea8i7H1BqRyb2Xp,Sierra,"Argy, Baset",Sierra,2024-04-18,201500,62,0.703,0.817,10,-6.661,0,0.0494,0.00482,0.741,0.117,0.324,124.018
186,74XpVeIclja8aFEtCQq1Y5,I Will Find You,Mathame,I Will Find You,2024-06-14,209090,52,0.562,0.782,10,-4.76,0,0.0264,0.00306,0.327,0.304,0.0399,132.986
188,3tHCG0ISOA0pXscIdNrJml,Satellite,"Dimension, Alison Wonderland",Satellite,2024-04-18,205116,57,0.51,0.961,8,-1.912,0,0.0562,0.137,0.00413,0.619,0.169,171.948
189,4yMXKeuRDOIzrh3fBiJYds,Vent,NOIT,Vent,2024-03-01,176898,69,0.897,0.583,3,-9.584,0,0.376,0.0295,0.00117,0.162,0.954,126.183
190,645e3XeVtB7QYpl3RdJBil,TAKA,"Ahadadream, Priya Ragu, Skrillex, contra",TAKA,2024-03-22,174375,61,0.795,0.958,2,-4.473,1,0.0475,0.00325,0.649,0.0909,0.0773,128.044
191,5Bux5dq6CHM7pJLlrx8R3f,All That You Need (feat. Caroline Byrne),"Gorgon City, Caroline Byrne",All That You Need (feat. Caroline Byrne),2024-04-04,178132,60,0.651,0.929,3,-4.402,0,0.0379,0.0403,0.181,0.226,0.623,128.006
192,14S2VMZRhekYGluotZ4pqg,"Patadas de Ahogado / LATÍN MAFIA, HUMBE - Rework",HUGEL,"Patadas de Ahogado / LATÍN MAFIA, HUMBE (Rework)",2024-02-22,186341,75,0.706,0.629,1,-11.408,1,0.0444,0.159,0.34,0.0951,0.471,123.044
193,1HogDCzANgKv9mE8MgeYKg,mr useless,"Shygirl, SG Lewis, Club Shy",mr useless,2024-02-07,149506,55,0.697,0.943,7,-4.152,1,0.0402,0.00177,0.00738,0.214,0.502,131.997
194,01TnMXIy7mJJQ7E8uy937N,Von dutch,Charli xcx,Von dutch,2024-02-29,164284,69,0.706,0.698,10,-5.679,1,0.0537,0.00298,0.00375,0.116,0.648,130.013
195,4ZZO8buYpKMS7gR9koYhD9,saving flowers,"salute, Rina Sawayama",saving flowers,2024-04-25,210785,57,0.687,0.895,10,-3.843,0,0.2,0.00037,0.0312,0.193,0.38,132.101
196,01BjQ7kJDzs7JEVSF1ZHHL,Karibu,WITH U,Karibu,2024-03-29,242500,32,0.702,0.809,5,-9.457,0,0.0398,0.244,0.264,0.108,0.261,120.021
197,4TNiHQs5zO3slGpbBwutVB,So Hï,KREAM,So Hï,2024-03-22,212139,56,0.683,0.825,6,-6.573,0,0.0448,0.00273,0.157,0.264,0.611,130.0
198,6Yimrlg9ndHZUy1hGm6uQ9,Wild,James Hype,Wild,2024-03-22,134846,64,0.575,0.94,6,-6.268,1,0.0369,0.00173,0.728,0.325,0.154,130.011
199,0FCABIXhXHI4mi0qao8gTR,SAFE WITH ME (SECRETOS),Jhay Rivas,SAFE WITH ME (SECRETOS),2024-03-15,226000,54,0.535,0.769,5,-7.017,0,0.0399,0.302,0.0434,0.131,0.0972,132.049
200,1lzbOrmaBhueOQfwKCfi1J,We Groovin,"Jamie Jones, Jazzy",We Groovin,2024-03-01,181935,38,0.708,0.9,1,-5.383,0,0.0326,0.0441,0.0598,0.0435,0.936,124.008
201,5FyugvX0og6OA1s2NUBK6L,FWTDJ (All Night Long),Hannah Laing,FWTDJ (All Night Long),2024-02-23,174428,58,0.736,0.962,0,-4.162,1,0.0473,0.00381,0.0255,0.0614,0.254,139.976
202,4u0N8a9adNalT4XdihjeSr,iluv,"Effy, Mall Grab",iluv,2024-02-14,257798,62,0.745,0.782,0,-7.232,1,0.0471,0.00275,0.824,0.0915,0.386,137.987
203,6Kl0BmROA5CAwtQOEFd99y,Human,Lavern,Human,2023-10-13,133636,67,0.791,0.891,5,-7.625,0,0.0579,0.38,0.426,0.38,0.193,132.037
205,0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),"Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone",Somebody (2024),2024-02-09,153518,79,0.848,0.629,0,-6.198,1,0.0424,0.016,0.18,0.049,0.586,130.017
206,7F7N0yugLFgKXoEACgtzD8,"Dance For Me (1, 2, 3) - Stutter Techno","Sonny Wern, Lyente, Quinten Circle, ZANA","Dance For Me (1, 2, 3) [Stutter Techno]",2023-10-06,147895,71,0.706,0.975,10,-5.58,0,0.0651,0.0505,0.247,0.109,0.319,154.993
207,46lyJh9GYmWsHez3EsvmAx,Rise Up (feat. Vamero),"VINAI, VAMERO",Rise Up (feat. Vamero),2020-05-01,182000,68,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037
208,412luShbmlgqqgYFStIB1s,Wish You Were Mine - Radio Edit,Philip George,Wish You Were Mine,2014-12-26,177560,66,0.654,0.832,7,-4.164,0,0.0293,0.0126,0.0901,0.102,0.407,123.002
209,1LY3GhF0zxIVgbYEQjCbUO,The Sound of Silence - CYRIL Remix,"Disturbed, CYRIL",The Sound of Silence (CYRIL Remix),2024-02-02,185238,86,0.68,0.721,6,-4.379,0,0.188,0.123,0.0,0.162,0.244,125.963
210,3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,"Bingo Players, Far East Movement",Get Up (Rattle) [feat. Far East Movement],2012-12-08,166932,66,0.801,0.985,7,-2.69,1,0.0647,0.0205,6.86e-06,0.297,0.72,127.99
211,57yeWyaoeTt26p0dlEZukQ,Spectrum (Say My Name) - Calvin Harris Remix,"Florence + The Machine, Calvin Harris",Ceremonials,2011,218190,70,0.579,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.088
212,7jY6W92bLfnXnevTa7JKHi,Perfect (Exceeder),"David Guetta, Mason, Princess Superstar",Perfect (Exceeder),2024-02-09,151929,70,0.678,0.952,4,-5.584,0,0.0484,0.0524,0.81,0.0872,0.0649,127.927
213,6wLqNGHQIja6xqT0cfrzBB,On & On,"Armin van Buuren, Punctual, Alika",Feel Again,2023-03-30,170578,69,0.681,0.933,0,-2.855,1,0.104,0.0221,0.00504,0.266,0.46,128.036
214,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,18 Months,2012-10-29,206413,84,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937
215,1gRQxbfL4ULWyTosgXSbWT,You Little Beauty,FISHER,You Little Beauty,2019-05-10,206587,63,0.926,0.951,6,-5.531,0,0.0924,0.00232,0.452,0.313,0.918,123.987
216,5EWFuo4ObEnfndc57sTuIo,White Noise,"Disclosure, AlunaGeorge",Settle (Special Edition),2013-06-03,277687,60,0.664,0.844,10,-6.164,0,0.0502,0.00963,0.000215,0.311,0.902,119.981
217,02VX51QXZlZcubvkm5mQGg,Control,Emmit Fenn,The Last Dance,2019-03-28,170004,67,0.87,0.362,11,-9.307,0,0.0646,0.17,0.00127,0.101,0.252,120.045
218,0PHWXLXOQXGlyUGq7woVFZ,Sundream,RÜFÜS DU SOL,Atlas (Light / Dark Deluxe Edition),2013,275493,62,0.681,0.712,5,-7.58,0,0.0388,0.049,0.0042,0.368,0.246,121.996
219,5QifrqmnjHzdOuBAheeeNU,Say Something - Zac Samuel Remix,"Karen Harding, Zac Samuel",Say Something,2014-01-01,213135,62,0.701,0.667,7,-6.177,1,0.0361,0.0121,6.53e-06,0.148,0.675,119.975
220,6DFHSmlrZLDZnXV5kTTMF6,"PATT (Party All The Time) - Adam Beyer, Layton Giordani & Green Velvet Remix","Sharam, Adam Beyer, Layton Giordani, Green Velvet","PATT (Party All The Time) [Adam Beyer, Layton Giordani & Green Velvet Remix]",2024-04-05,183157,63,0.645,0.847,11,-4.169,1,0.0334,0.000566,0.00619,0.105,0.34,133.062
221,0vhxITfBNsA3nBPbu7lRhP,Seek Love (On The Beach),"Alok, Tazi, Samuele Sartini, Amanda Wilson, YORK",Seek Love (On The Beach) (feat. Amanda Wilson & York),2024-04-12,150869,69,0.616,0.774,6,-5.002,0,0.148,0.0625,4.46e-05,0.203,0.339,137.968
222,1ap4zdsBydWPSXJqDBqtNL,Like You Do,"D.O.D, Raphaella",Like You Do,2022-09-30,152224,61,0.69,0.847,6,-4.565,1,0.0374,0.0145,0.041,0.0777,0.49,124.015
223,0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,Otto Knows,Million Voices,2012-01-01,192866,66,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946
224,5KFasflYKU9VnMTthjNXNv,HYPNOSIS,"AYYBO, ero808",HYPNOSIS,2022-07-01,158583,61,0.96,0.872,1,-4.758,0,0.282,0.182,0.00983,0.291,0.7,125.03
225,1cYyZ1N98GyRS3cMcccFHd,Wasted Love (feat. Lagique),"Ofenbach, Lagique",I,2022-09-02,139563,64,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955
226,6ho0GyrWZN3mhi9zVRW7xi,Losing It,FISHER,Losing It,2018-07-13,248035,70,0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003
227,51ODNNDZm21HU7wI7cccRr,Latch,"Disclosure, Sam Smith",Settle (Special Edition),2013-06-03,255631,75,0.503,0.726,1,-5.456,1,0.167,0.0159,7.98e-05,0.0895,0.529,121.981
228,36cmM3MBMWWCFIiQ90U4J8,Bounce (feat. Kelis) - Radio Edit,"Calvin Harris, Kelis",18 Months,2012-10-29,222186,58,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941
229,5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,"AronChupa, Little Sis Nora",I'm an Albatraoz,2014-08-08,166848,70,0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078
230,4wtR6HB3XekEengMX17cpc,Children,Robert Miles,Children (Dance Vault Mixes),1996-07-11,243266,69,0.604,0.755,0,-10.761,1,0.0337,0.000298,0.817,0.0625,0.387,137.064
231,7BhmwvCdQZNwuQXSHw5TzP,Headlights (feat. KIDDO),"Alok, Alan Walker, KIDDO",Headlights (feat. KIDDO),2022-02-18,158400,70,0.626,0.754,2,-6.217,0,0.0269,0.00998,0.00404,0.157,0.317,100.015
232,409lSJ3BoGROb8UqcoVPDC,Love Nor Money,D.O.D,Love Nor Money,2023-03-10,170074,57,0.697,0.921,0,-3.584,1,0.0382,0.0105,0.0732,0.0585,0.51,126.986
233,59QDyqLww2pxyg9ijOPO7f,Rhyme Dust,"MK, Dom Dolla",Rhyme Dust,2023-02-24,181364,69,0.925,0.561,3,-8.675,1,0.176,0.0659,0.0271,0.152,0.721,128.034
234,0GSU6yLOJqO10ziQuBLWOE,One Day (Vandaag) - Radio Edit,Bakermat,One Day (Vandaag) [Radio Edit],2014-03-14,219333,62,0.656,0.594,5,-6.043,1,0.0307,0.716,0.0802,0.376,0.57,127.992
235,1trC8L8YpawkU553ymy2zC,Calling (Lose My Mind) - Radio Edit,"Sebastian Ingrosso, Alesso, Ryan Tedder",Calling (Lose My Mind),2012-01-01,205440,60,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098
236,0GiwV6v3AgJfdu59tj719Y,Pump It Up,Endor,Pump It Up,2019-09-13,150635,69,0.899,0.894,1,-7.255,1,0.222,0.203,9.95e-05,0.0606,0.654,129.047
237,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,Modjo (Remastered),2001,307153,78,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041
238,023H4I7HJnxRqsc9cqeFKV,I Got U,"Duke Dumont, Jax Jones",I Got U,2014-01-01,285596,69,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837
239,0QZyAYqpbsfnBfZ4vMRSVd,Wings (I Won't Let You Down),"Armand Van Helden, Karen Harding",Wings (I Won't Let You Down),2022-12-02,171904,59,0.692,0.856,1,-2.963,0,0.0351,0.0746,1.15e-05,0.153,0.963,125.99
240,4f3NHOxgC8Bg21IJBg4cZ3,Freaks - Radio Edit,"Timmy Trumpet, Savage",Freaks,2014-03-10,169160,66,0.882,0.965,4,-0.818,1,0.13,0.0136,0.388,0.206,0.759,128.129
241,1XFHbzTikXks9CsMq4v8Q3,Not So Bad (feat. Emie),"Yves V, Ilkay Sencan, Emie",Not So Bad (feat. Emie),2020-01-03,153696,61,0.74,0.674,11,-4.374,1,0.0476,0.00903,0.238,0.154,0.231,126.017
242,4DJORZgsbqnEJ4f4B9TBGV,You Don't Know Me (feat. RAYE),"Jax Jones, RAYE",Snacks,2019-07-12,212573,64,0.879,0.666,11,-6.082,0,0.145,0.164,0.0,0.319,0.671,123.975
243,7sn0gWRFV6cPSCXjczMXXD,MONEY ON THE DASH,"Elley Duhé, Whethan",MONEY ON THE DASH,2023-01-20,145666,53,0.843,0.665,8,-7.231,1,0.0864,0.0429,1.09e-05,0.178,0.295,120.03
245,74cQSljwBwRAHbuXHf2HYs,Admit It (u dont want 2),"Fred again.., I. JORDAN",USB,2024-04-09,385074,55,0.761,0.958,6,-4.939,0,0.141,0.00923,0.00867,0.098,0.49,134.033
246,0FzqS9TaYAKwhjdIXfphtd,Once Again,"Dillon Francis, VINNE",Once Again,2022-03-11,160014,53,0.725,0.883,5,-4.819,0,0.0642,0.00446,0.761,0.248,0.0809,126.033
247,3PHVj8LcrqgZUhS5LPAHc8,Say To Me,WHTKD,Say To Me,2016-08-12,154000,53,0.769,0.443,4,-10.857,0,0.0711,0.0103,0.358,0.106,0.589,125.976
